Time;X_Pos;Y_Pos;Z_Pos;Velocity;Wheel angle;Power;Brake;
8.234;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.249;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.251;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.252;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.253;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.254;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.259;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.260;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.262;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.263;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.264;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.265;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.266;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.267;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.268;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.276;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.278;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.279;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.280;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.281;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.282;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.284;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.285;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.293;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.294;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.295;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.297;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.298;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.300;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.301;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.303;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.310;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.312;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.314;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.315;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.317;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.319;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.320;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.326;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.327;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.328;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.330;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.331;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.332;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.333;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.334;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.335;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.343;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.344;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.345;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.347;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.348;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.349;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.350;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.351;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.352;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.359;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.360;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.362;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.363;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.364;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.365;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.366;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.367;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.368;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.376;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.377;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.378;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.379;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.380;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.382;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.386;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.387;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.388;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.393;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.394;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.395;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.396;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.397;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.398;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.399;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.400;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.401;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.410;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.411;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.412;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.413;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.414;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.415;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.416;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.417;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.418;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.426;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.428;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.429;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.430;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.431;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.432;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.433;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.434;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.435;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.443;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.444;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.446;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.447;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.448;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.449;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.450;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.452;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.460;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.461;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.463;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.464;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.465;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.466;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.467;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.468;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.476;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.478;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.479;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.480;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.481;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.482;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.483;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.484;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.493;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.494;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.495;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.496;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.497;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.498;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.500;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.501;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.502;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.510;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.512;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.514;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.516;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.517;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.519;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.526;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.528;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.529;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.530;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.531;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.532;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.533;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.534;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.543;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.544;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.545;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.547;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.548;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.549;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.551;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.552;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.559;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.561;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.562;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.564;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.565;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.566;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.567;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.568;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.576;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.577;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.578;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.579;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.580;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.582;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.583;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.584;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.585;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.592;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.593;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.594;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.595;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.597;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.598;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.599;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.600;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.601;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.602;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.609;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.611;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.612;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.613;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.614;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.615;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.616;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.617;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.626;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.627;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.628;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.630;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.631;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.632;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.633;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.634;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.635;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.643;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.644;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.646;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.647;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.648;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.649;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.650;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.651;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.652;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.659;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.660;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.662;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.663;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.664;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.665;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.666;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.667;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.676;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.682;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.684;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.685;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.686;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.692;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.694;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.695;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.696;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.697;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.698;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.699;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.700;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.702;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.709;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.710;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.712;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.713;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.714;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.715;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.716;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.718;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.719;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.727;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.729;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.730;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.732;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.734;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.736;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.743;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.744;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.746;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.747;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.748;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.749;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.750;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.751;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.759;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.761;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.762;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.763;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.765;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.766;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.767;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.768;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.776;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.777;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.778;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.779;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.780;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.781;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.783;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.784;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.784;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.785;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.793;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.794;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.795;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.796;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.797;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.798;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.799;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.800;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.802;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.809;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.811;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.812;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.813;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.814;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.815;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.816;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.817;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.826;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.828;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.829;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.830;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.831;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.832;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.833;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.834;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.843;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.845;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.846;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.847;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.848;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.849;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.850;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.851;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.859;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.861;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.862;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.863;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.864;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.865;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.866;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.867;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.876;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.877;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.878;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.879;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.881;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.882;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.883;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.884;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.893;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.894;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.895;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.896;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.897;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.898;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.900;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.901;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.902;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.909;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.911;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.912;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.913;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.914;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.916;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.917;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.918;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.927;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.929;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.931;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.932;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.934;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.936;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.943;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.948;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.949;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.950;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.951;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.952;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.959;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.961;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.962;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.963;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.964;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.966;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.967;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.968;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.976;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.977;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.978;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.979;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.981;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.982;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.983;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.984;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.993;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.994;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.995;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.996;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.997;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.998;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
8.999;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
9.000;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
9.010;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
9.011;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
9.012;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
9.014;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
9.015;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
9.016;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
9.017;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
9.018;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
9.026;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
9.028;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
9.029;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
9.030;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
9.031;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
9.032;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
9.033;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
9.034;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
9.043;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
9.044;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
9.046;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
9.047;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
9.048;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
9.049;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
9.050;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
9.051;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
9.052;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
9.060;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
9.061;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
9.062;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
9.064;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
9.065;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
9.066;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
9.067;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
9.076;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
9.078;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
9.079;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
9.080;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
